symbol,timestamp,open,high,low,close,volume,trade_count,vwap
META,2024-03-13 04:00:00+00:00,495.39,500.98,491.0318,495.57,12090656.0,234797.0,495.661608
META,2024-03-14 04:00:00+00:00,500.255,501.35,488.16,491.83,12620014.0,231030.0,494.219269
META,2024-03-15 04:00:00+00:00,489.01,491.83,481.3001,484.1,29153576.0,239989.0,484.962978
META,2024-03-18 04:00:00+00:00,491.91,497.42,486.81,496.98,11755251.0,219263.0,493.460261
META,2024-03-19 04:00:00+00:00,488.17,496.6296,481.28,496.24,10903092.0,197787.0,491.649109
META,2024-03-20 04:00:00+00:00,499.5,508.1999,495.17,505.52,11711100.0,198307.0,501.689161
META,2024-03-21 04:00:00+00:00,514.71,515.04,506.01,507.76,9712549.0,190237.0,509.105868
META,2024-03-22 04:00:00+00:00,507.0,509.97,504.34,509.58,8120593.0,153406.0,507.681886
META,2024-03-25 04:00:00+00:00,505.79,507.22,500.2411,503.02,8380617.0,168962.0,504.232259
META,2024-03-26 04:00:00+00:00,505.13,510.0,495.2137,495.89,11205382.0,199810.0,502.894654
META,2024-03-27 04:00:00+00:00,499.3,499.89,488.07,493.86,9989676.0,205829.0,492.600673
META,2024-03-28 04:00:00+00:00,492.84,492.89,485.15,485.58,15212764.0,253621.0,487.37601
META,2024-04-01 04:00:00+00:00,487.2,497.43,481.78,491.35,9247007.0,196857.0,491.56523
META,2024-04-02 04:00:00+00:00,485.1,497.53,484.65,497.37,11081026.0,211493.0,492.477209
META,2024-04-03 04:00:00+00:00,498.93,507.24,498.75,506.74,12099171.0,230137.0,504.899068
META,2024-04-04 04:00:00+00:00,516.42,530.0,510.58,510.92,26476253.0,403717.0,520.755612
META,2024-04-05 04:00:00+00:00,516.855,530.7,514.4099,527.34,19263265.0,323041.0,524.925109
META,2024-04-08 04:00:00+00:00,529.28,531.4899,518.89,519.25,13260579.0,248703.0,523.273548
META,2024-04-09 04:00:00+00:00,522.23,525.87,506.74,516.9,10881145.0,219227.0,515.146159
META,2024-04-10 04:00:00+00:00,509.29,522.5599,505.8,519.83,11418491.0,233325.0,517.877796
META,2024-04-11 04:00:00+00:00,521.11,523.86,517.29,523.16,10369469.0,200577.0,520.987061
META,2024-04-12 04:00:00+00:00,517.75,520.1899,509.33,511.9,11956035.0,211553.0,513.449388
META,2024-04-15 04:00:00+00:00,516.72,518.53,497.28,500.23,13512893.0,252684.0,504.999562
META,2024-04-16 04:00:00+00:00,498.11,504.7699,497.11,499.76,9847925.0,197020.0,501.075266
META,2024-04-17 04:00:00+00:00,503.1,503.16,487.14,494.17,12193743.0,255481.0,495.092519
META,2024-04-18 04:00:00+00:00,499.82,512.21,499.04,501.8,14808670.0,264231.0,505.192472
META,2024-04-19 04:00:00+00:00,502.8,502.8,475.73,481.07,25651764.0,402633.0,485.401381
META,2024-04-22 04:00:00+00:00,489.715,492.01,473.4,481.73,17271125.0,343668.0,482.099173
META,2024-04-23 04:00:00+00:00,491.25,498.76,488.97,496.1,15079196.0,269952.0,494.44432
META,2024-04-24 04:00:00+00:00,508.06,510.0,484.58,493.5,37772677.0,760826.0,494.477871
META,2024-04-25 04:00:00+00:00,421.4,445.77,414.5,441.38,82890741.0,1379142.0,433.149819
META,2024-04-26 04:00:00+00:00,441.46,446.44,431.96,443.29,32691443.0,565017.0,440.174864
