symbol,timestamp,open,high,low,close,volume,trade_count,vwap
IBM,2024-03-13 04:00:00+00:00,197.55,198.1,195.32,196.7,3993258.0,64961.0,196.706349
IBM,2024-03-14 04:00:00+00:00,196.95,197.748,192.12,193.43,4109636.0,72293.0,194.017097
IBM,2024-03-15 04:00:00+00:00,191.99,193.0573,190.7,191.07,8828184.0,65395.0,191.294885
IBM,2024-03-18 04:00:00+00:00,191.7,193.23,190.32,191.69,5410562.0,63985.0,191.738258
IBM,2024-03-19 04:00:00+00:00,191.49,193.58,190.28,193.34,5317341.0,55870.0,192.83368
IBM,2024-03-20 04:00:00+00:00,192.87,193.98,191.31,193.96,3238643.0,56069.0,193.1139
IBM,2024-03-21 04:00:00+00:00,193.0,193.37,190.01,191.9,6013561.0,89921.0,192.124567
IBM,2024-03-22 04:00:00+00:00,192.0,192.985,190.51,190.84,3988398.0,54864.0,191.536272
IBM,2024-03-25 04:00:00+00:00,190.26,190.82,188.75,188.79,3718289.0,61285.0,189.275613
IBM,2024-03-26 04:00:00+00:00,189.02,190.0,188.5,188.5,4229535.0,52966.0,189.003252
IBM,2024-03-27 04:00:00+00:00,189.6,190.96,188.6,190.8,3693305.0,54784.0,190.020105
IBM,2024-03-28 04:00:00+00:00,190.94,191.9299,190.34,190.96,3742169.0,52154.0,190.991198
IBM,2024-04-01 04:00:00+00:00,190.0,190.46,188.52,189.83,2364320.0,47709.0,189.581978
IBM,2024-04-02 04:00:00+00:00,189.14,189.8,187.6,188.88,2693455.0,49375.0,188.698012
IBM,2024-04-03 04:00:00+00:00,188.6,191.35,188.485,190.9,2826193.0,51229.0,190.620567
IBM,2024-04-04 04:00:00+00:00,192.0,193.28,187.34,187.94,2983853.0,55078.0,189.857331
IBM,2024-04-05 04:00:00+00:00,188.59,190.32,188.02,189.14,2014264.0,42675.0,189.292005
IBM,2024-04-08 04:00:00+00:00,189.24,190.24,188.9118,189.82,2678284.0,44226.0,189.708118
IBM,2024-04-09 04:00:00+00:00,190.54,191.25,186.66,189.31,2794381.0,52045.0,188.653708
IBM,2024-04-10 04:00:00+00:00,187.42,187.915,185.52,186.04,3081915.0,53558.0,186.423316
IBM,2024-04-11 04:00:00+00:00,186.04,186.795,184.58,185.9,2861736.0,53370.0,185.693903
