symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TMUS,2024-03-13 04:00:00+00:00,164.08,164.93,163.475,164.09,4441431.0,53684.0,164.075188
TMUS,2024-03-14 04:00:00+00:00,163.11,163.38,161.93,162.86,3967354.0,54920.0,162.661575
TMUS,2024-03-15 04:00:00+00:00,163.23,164.9,161.67,161.81,9849303.0,61072.0,162.39084
TMUS,2024-03-18 04:00:00+00:00,161.88,162.02,159.37,161.15,4802956.0,56517.0,161.05674
TMUS,2024-03-19 04:00:00+00:00,161.81,162.0,160.65,160.74,3232984.0,46514.0,160.957021
TMUS,2024-03-20 04:00:00+00:00,160.68,161.59,160.12,161.16,4007698.0,49689.0,160.967762
TMUS,2024-03-21 04:00:00+00:00,161.63,161.93,160.16,160.93,3312437.0,51619.0,160.902652
TMUS,2024-03-22 04:00:00+00:00,161.47,161.53,158.84,160.61,3546447.0,44771.0,160.526554
TMUS,2024-03-25 04:00:00+00:00,160.31,161.365,160.13,161.115,4183849.0,43258.0,161.038319
TMUS,2024-03-26 04:00:00+00:00,160.62,161.73,159.86,161.1,4195918.0,47197.0,161.119861
TMUS,2024-03-27 04:00:00+00:00,162.23,162.48,161.34,162.01,4479809.0,47727.0,161.943994
TMUS,2024-03-28 04:00:00+00:00,162.95,163.74,162.01,163.22,3919848.0,46397.0,163.258435
TMUS,2024-04-01 04:00:00+00:00,163.22,163.295,161.6,162.67,3256792.0,53028.0,162.449491
TMUS,2024-04-02 04:00:00+00:00,161.92,162.38,161.19,162.08,4125053.0,54122.0,161.825834
TMUS,2024-04-03 04:00:00+00:00,161.9,163.405,161.53,163.26,3245851.0,51736.0,162.710666
TMUS,2024-04-04 04:00:00+00:00,163.88,164.516,161.42,161.61,3331610.0,48608.0,162.333268
TMUS,2024-04-05 04:00:00+00:00,161.38,162.3201,160.3,161.11,3180581.0,53813.0,161.329945
TMUS,2024-04-08 04:00:00+00:00,159.91,161.77,159.51,160.9,4012106.0,56959.0,161.063683
TMUS,2024-04-09 04:00:00+00:00,161.085,161.58,160.07,161.0,3359032.0,52552.0,160.783643
TMUS,2024-04-10 04:00:00+00:00,161.03,161.03,159.38,160.38,4438913.0,63206.0,160.136632
TMUS,2024-04-11 04:00:00+00:00,160.57,160.98,159.76,160.69,4790865.0,43771.0,160.547601
TMUS,2024-04-12 04:00:00+00:00,160.12,160.87,159.61,160.05,3827453.0,52473.0,160.061656
TMUS,2024-04-15 04:00:00+00:00,162.0,162.0,159.38,159.82,4494553.0,60117.0,160.080457
