symbol,timestamp,open,high,low,close,volume,trade_count,vwap
UNH,2024-03-13 04:00:00+00:00,493.52,496.0,485.33,488.0,3669036.0,78589.0,490.358945
UNH,2024-03-14 04:00:00+00:00,488.72,489.68,485.19,489.0,3378538.0,65048.0,488.168507
UNH,2024-03-15 04:00:00+00:00,487.45,491.22,487.45,490.82,5713536.0,72115.0,489.77649
UNH,2024-03-18 04:00:00+00:00,492.1,492.1,486.375,487.05,2970640.0,63212.0,487.775275
UNH,2024-03-19 04:00:00+00:00,489.67,493.44,487.79,493.32,2511743.0,58022.0,491.977148
UNH,2024-03-20 04:00:00+00:00,492.47,494.6,489.44,494.23,3548160.0,62656.0,492.708217
UNH,2024-03-21 04:00:00+00:00,492.28,496.2,491.28,491.69,3693408.0,61534.0,492.643148
UNH,2024-03-22 04:00:00+00:00,495.2,495.83,489.77,490.07,2847269.0,53696.0,491.763185
UNH,2024-03-25 04:00:00+00:00,490.6,491.48,484.07,485.88,2786141.0,62272.0,486.441252
UNH,2024-03-26 04:00:00+00:00,488.13,493.34,485.23,492.31,3113314.0,63278.0,491.113817
UNH,2024-03-27 04:00:00+00:00,493.7,495.73,491.31,493.1,2653185.0,64658.0,493.260648
UNH,2024-03-28 04:00:00+00:00,495.0,495.87,489.3,494.7,3820008.0,69893.0,493.493882
UNH,2024-04-01 04:00:00+00:00,494.47,495.78,488.7,489.7,2928707.0,72062.0,490.32999
UNH,2024-04-02 04:00:00+00:00,459.6,463.68,449.6,458.14,11867018.0,231715.0,456.352463
UNH,2024-04-03 04:00:00+00:00,462.0,462.85,455.55,459.74,4460400.0,101334.0,459.949734
UNH,2024-04-04 04:00:00+00:00,460.82,461.72,451.92,455.38,5182046.0,110695.0,457.248954
UNH,2024-04-05 04:00:00+00:00,450.685,457.75,450.01,455.74,5747375.0,121755.0,455.359676
UNH,2024-04-08 04:00:00+00:00,455.97,457.1999,453.59,456.0,4532254.0,93393.0,455.907571
UNH,2024-04-09 04:00:00+00:00,454.28,459.76,452.46,459.72,3521731.0,75578.0,456.402309
UNH,2024-04-10 04:00:00+00:00,455.49,458.74,449.78,450.05,4493483.0,89784.0,451.835094
UNH,2024-04-11 04:00:00+00:00,450.39,450.77,441.48,441.72,5844125.0,123810.0,444.434061
UNH,2024-04-12 04:00:00+00:00,440.335,442.24,436.38,439.2,6044366.0,123876.0,439.230215
UNH,2024-04-15 04:00:00+00:00,442.0,448.35,441.99,445.63,5376771.0,111858.0,445.953166
UNH,2024-04-16 04:00:00+00:00,476.77,479.75,465.6,468.89,11816517.0,217710.0,471.139073
UNH,2024-04-17 04:00:00+00:00,478.6,488.0,474.59,478.99,8759779.0,169260.0,481.205457
UNH,2024-04-18 04:00:00+00:00,486.13,502.0,485.97,493.18,8880448.0,166997.0,495.268797
UNH,2024-04-19 04:00:00+00:00,497.0,507.3,495.56,501.13,6618600.0,124544.0,501.722215
UNH,2024-04-22 04:00:00+00:00,497.78,499.42,490.64,491.23,4697677.0,94840.0,494.341352
UNH,2024-04-23 04:00:00+00:00,491.0,494.31,484.97,486.18,3646662.0,81603.0,488.034818
UNH,2024-04-24 04:00:00+00:00,483.78,488.86,480.71,487.3,3724418.0,80748.0,485.210709
UNH,2024-04-25 04:00:00+00:00,488.96,497.13,487.53,493.86,4329652.0,89196.0,493.70359
UNH,2024-04-26 04:00:00+00:00,492.0,497.23,491.4,495.35,2727016.0,59647.0,494.986218
UNH,2024-04-29 04:00:00+00:00,495.71,497.35,487.77,489.03,2192838.0,55469.0,490.422652
UNH,2024-04-30 04:00:00+00:00,488.96,489.71,482.59,483.7,3367521.0,63788.0,484.106507
UNH,2024-05-01 04:00:00+00:00,479.26,489.19,477.0664,484.11,2729234.0,65332.0,485.44963
UNH,2024-05-02 04:00:00+00:00,484.28,493.69,483.94,492.97,3561404.0,73861.0,491.090425
UNH,2024-05-03 04:00:00+00:00,490.86,492.785,485.78,492.45,2487811.0,61638.0,490.524538
UNH,2024-05-06 04:00:00+00:00,492.48,494.87,492.0,494.38,2029503.0,50961.0,493.488833
UNH,2024-05-07 04:00:00+00:00,496.0,501.65,495.04,500.96,3752131.0,61442.0,498.794265
UNH,2024-05-08 04:00:00+00:00,504.17,507.0,500.075,503.21,3079031.0,69168.0,503.403566
UNH,2024-05-09 04:00:00+00:00,502.14,507.97,502.14,507.03,2343066.0,61854.0,506.143353
UNH,2024-05-10 04:00:00+00:00,509.0,513.575,507.0,512.81,2784585.0,62530.0,511.417357
UNH,2024-05-13 04:00:00+00:00,512.05,514.67,507.31,511.74,2454689.0,60744.0,511.159959
UNH,2024-05-14 04:00:00+00:00,514.58,516.17,507.3,513.88,2949795.0,65690.0,512.963704
UNH,2024-05-15 04:00:00+00:00,514.83,522.59,514.83,517.55,2981351.0,66764.0,518.38087
UNH,2024-05-16 04:00:00+00:00,520.0,528.16,519.51,521.27,3655775.0,75680.0,522.936503
UNH,2024-05-17 04:00:00+00:00,522.94,525.85,520.01,524.63,2657396.0,55436.0,523.847549
UNH,2024-05-20 04:00:00+00:00,524.63,524.63,516.54,517.23,2476393.0,51865.0,518.838127
UNH,2024-05-21 04:00:00+00:00,518.32,524.72,515.92,523.55,2521986.0,55456.0,522.239751
